n,algorithm,comparisons,swaps
9400,select_dual_pivot_quick_sort,126419,97523
9400,select_quick_sort,85798,64587
9400,quick_sort,139972,79499
9400,dual_pivot_quick_sort,85798,64587
9400,select_dual_pivot_quick_sort,126419,97523
9400,dual_pivot_quick_sort,85798,64587
9400,quick_sort,139972,79499
9400,select_quick_sort,85798,64587
9400,select_dual_pivot_quick_sort,126419,97523
9400,dual_pivot_quick_sort,85798,64587
9400,quick_sort,139972,79499
9400,select_quick_sort,85798,64587
9400,select_dual_pivot_quick_sort,126419,97523
9400,quick_sort,139972,79499
9400,dual_pivot_quick_sort,85798,64587
9400,select_quick_sort,85798,64587
9400,select_dual_pivot_quick_sort,126419,97523
9400,select_quick_sort,85798,64587
9400,quick_sort,139972,79499
9400,dual_pivot_quick_sort,85798,64587
9400,select_dual_pivot_quick_sort,126419,97523
9400,quick_sort,139972,79499
9400,select_quick_sort,85798,64587
9400,dual_pivot_quick_sort,85798,64587
9400,select_dual_pivot_quick_sort,126419,97523
9400,select_quick_sort,85798,64587
9400,dual_pivot_quick_sort,85798,64587
9400,quick_sort,139972,79499
9400,select_dual_pivot_quick_sort,126419,97523
9400,select_quick_sort,85798,64587
9400,quick_sort,139972,79499
9400,dual_pivot_quick_sort,85798,64587
9400,select_dual_pivot_quick_sort,126419,97523
9400,select_quick_sort,85798,64587
9400,dual_pivot_quick_sort,85798,64587
9400,quick_sort,139972,79499
9400,select_dual_pivot_quick_sort,126419,97523
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,quick_sort,139719,78854
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,quick_sort,139719,78854
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,select_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,dual_pivot_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,quick_sort,139719,78854
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,quick_sort,139719,78854
9500,select_quick_sort,93747,72308
9500,dual_pivot_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,quick_sort,139719,78854
9500,select_quick_sort,93747,72308
9500,select_dual_pivot_quick_sort,132903,97975
9500,dual_pivot_quick_sort,93747,72308
9500,select_quick_sort,93747,72308
