n,c,error_inverse,error_gauss
10,1.0e7,9.579829805102586e-11,7.508903898433394e-11
10,1.0e7,1.224700955193187e-10,2.16218514854345e-10
10,1.0e7,1.1870836825359461e-10,1.3538828522734412e-10
10,1.0e7,1.088785337234186e-10,1.6173968154048725e-10
10,1.0e7,1.7352482330715474e-10,1.6147865085489672e-10
10,1.0e7,4.17380730699657e-10,4.0995517312020694e-10
10,1.0e7,1.578815646094057e-10,9.291601554080676e-11
10,1.0e7,1.854361906328955e-10,1.7384641461582853e-10
10,1.0e7,5.3401029844570156e-11,1.0990698045218193e-10
10,1.0e7,5.166873832531432e-10,4.84025123118803e-10
10,1.0e7,5.739598402769139e-11,5.5851878380312046e-11
10,1.0e7,8.180112622182081e-11,6.087091464811689e-11
10,1.0e7,1.1590565851997998e-10,1.2986211141393456e-10
10,1.0e7,2.583975510641059e-10,2.630762758313169e-10
10,1.0e7,2.7083729611179006e-10,1.995301770975104e-10
10,1.0e7,5.522588564801076e-10,5.823808626600533e-10
10,1.0e7,3.977802265271615e-10,4.1533587075575237e-10
10,1.0e7,5.637125147368434e-11,6.785154846776046e-11
10,1.0e7,8.324071940406967e-11,6.06707961993228e-11
10,1.0e7,1.0644826004099942e-10,6.881272707963026e-11
10,1.0e7,5.77260033993626e-11,5.5985557380508296e-11
10,1.0e7,3.984788349134812e-10,3.939859852290914e-10
10,1.0e7,1.257199488174552e-10,1.405611231137642e-10
10,1.0e7,8.79226859554395e-11,7.665823526770677e-11
10,1.0e7,4.2694328494136955e-11,7.13083516144354e-12
10,1.0e7,2.0375110226866247e-10,2.0418723085285556e-10
10,1.0e7,4.717924959855127e-10,4.471527616848537e-10
10,1.0e7,2.810974749437141e-10,2.1180956401966784e-10
10,1.0e7,1.3288912164452434e-10,1.5376765230582717e-10
10,1.0e7,1.1953120515676245e-10,1.1965819731548313e-10
10,1.0e7,2.799677880495656e-10,1.9403279420165598e-10
10,1.0e7,1.312910101844129e-10,1.008711473729501e-10
10,1.0e7,5.526856182210742e-11,2.0773652404181144e-11
10,1.0e7,2.547913638602082e-10,2.4772513251640817e-10
10,1.0e7,1.4089465701408002e-10,3.8321662092477616e-11
10,1.0e7,2.8495111295673523e-11,6.950517670096026e-11
10,1.0e7,1.6909605375142488e-10,1.4805698407019157e-10
10,1.0e7,2.840607898998631e-10,2.3914052652473796e-10
10,1.0e7,1.3626492269791918e-10,1.2811557876626513e-10
10,1.0e7,2.1093861465996325e-11,2.6741444550698643e-11
10,1.0e7,6.858707471353261e-10,6.860362823593978e-10
10,1.0e7,6.115449699156155e-10,5.225066474935724e-10
10,1.0e7,1.1837707783033124e-10,8.722882555530772e-11
10,1.0e7,2.8675441468200115e-10,3.3364536512498824e-10
10,1.0e7,3.2337970331215513e-10,3.298251968244937e-10
10,1.0e7,9.462427673430367e-11,9.606238646292563e-11
10,1.0e7,1.7656494446417485e-10,2.002927629925083e-10
10,1.0e7,1.4323850867519905e-10,1.1490483621513074e-11
10,1.0e7,3.2815988137599454e-10,3.0402084468043086e-10
10,1.0e7,7.80803472827363e-11,9.35380280072106e-11
10,1.0e7,2.1947783878027258e-10,2.360050692287234e-10
10,1.0e7,2.1529713466532927e-10,1.7140742789645634e-10
10,1.0e7,1.442310923540688e-10,1.7804605110900532e-10
10,1.0e7,1.6975301147031351e-10,1.897437920863435e-10
10,1.0e7,1.6034025106290128e-10,1.3069769615463605e-10
10,1.0e7,1.5520602062622786e-10,7.51718549641064e-11
10,1.0e7,4.3062279609268677e-10,3.288111469854581e-10
10,1.0e7,1.939699924505605e-10,2.2361995051697905e-10
10,1.0e7,2.760438582921024e-10,3.205784070229104e-10
10,1.0e7,4.627877035817831e-10,4.129145601344432e-10
10,1.0e7,2.0708321073781696e-10,2.1627385153767645e-10
10,1.0e7,4.695817027677161e-10,4.2383591817864484e-10
10,1.0e7,1.65623128470378e-10,1.8269019811490548e-10
10,1.0e7,2.830701304547416e-11,1.8972754638965296e-11
10,1.0e7,2.968629451511581e-11,4.423835478764705e-12
10,1.0e7,5.436362584022408e-11,1.2820630459869802e-11
10,1.0e7,1.9810711258187073e-10,2.0285543884786041e-10
10,1.0e7,3.057943793721628e-11,3.1924885741663243e-11
10,1.0e7,4.674900107982105e-11,8.642817085094073e-12
10,1.0e7,1.97238447410842e-10,1.754907527410139e-10
10,1.0e7,2.6059670536516743e-10,2.5298365885935636e-10
10,1.0e7,1.813740326130442e-10,1.8469883469902534e-10
10,1.0e7,1.751183470907893e-10,1.5918943920468818e-10
10,1.0e7,1.574629326283741e-10,1.941407377831434e-10
10,1.0e7,7.386537980072318e-11,5.755829801989162e-11
10,1.0e7,1.1253579373079794e-10,7.434409358863494e-11
10,1.0e7,1.3382708850740054e-10,1.3908195026051058e-10
10,1.0e7,1.7926968171515992e-10,2.1734370324222823e-10
10,1.0e7,2.2677406524650995e-10,2.0333018665307556e-10
10,1.0e7,4.1746851589812046e-10,4.342742453911323e-10
10,1.0e7,1.140875681417949e-10,1.3471976000312717e-10
10,1.0e7,1.7084781213518348e-10,2.0902040967599675e-10
10,1.0e7,9.405181362557043e-11,1.1580133554917864e-10
10,1.0e7,9.06187083894158e-11,1.3160805863546023e-10
10,1.0e7,9.215361965965952e-11,9.984565434023087e-12
10,1.0e7,5.397499739998372e-11,7.895653603202722e-12
10,1.0e7,6.351800263705302e-11,1.1091036717284838e-10
10,1.0e7,5.243036022260224e-11,4.463072263208163e-11
10,1.0e7,1.4965118273990584e-10,1.6523811303527817e-10
10,1.0e7,1.4133359581732137e-10,1.718394394403216e-10
10,1.0e7,1.3680992323631323e-10,1.5090944043513155e-10
10,1.0e7,4.689049813310195e-10,4.392148299446499e-10
10,1.0e7,6.557369686531025e-11,8.083810445485464e-11
10,1.0e7,1.4477012830890554e-10,1.1263392369699674e-10
10,1.0e7,1.0137069664758266e-10,2.7184565519431428e-11
10,1.0e7,2.4211140510890764e-10,3.1703935169139133e-10
10,1.0e7,6.906422797431206e-11,1.4169448176047336e-10
10,1.0e7,3.7538574177276916e-10,3.9876469532572884e-10
10,1.0e7,1.6056005350756302e-10,1.4961500221287893e-10
10,1.0e7,1.7235683609200378e-10,1.5542393547528973e-10
10,1.0e7,1.561308275419759e-10,1.8296570983103301e-10
10,1.0e7,1.79366315780038e-10,1.878031431716153e-10
10,1.0e7,1.5642846400560083e-10,2.2195337002692487e-10
10,1.0e7,1.3061657616871178e-10,1.3426571649730135e-10
10,1.0e7,1.9582740150504125e-10,1.5669180284935812e-10
10,1.0e7,5.107252900902393e-11,8.95662231034696e-11
10,1.0e7,1.1326387224612729e-10,1.2352699530803794e-10
10,1.0e7,4.2054601253127583e-10,4.4092601821289433e-10
10,1.0e7,2.6187332014718175e-10,2.4496417268875515e-10
10,1.0e7,3.3229384468191577e-10,2.328369056724553e-10
10,1.0e7,8.995762887353649e-11,1.1670128311841245e-10
10,1.0e7,2.2452384811098496e-10,1.90018455957178e-10
10,1.0e7,3.2239096868519553e-10,3.00638825421856e-10
10,1.0e7,1.528575502446259e-10,1.8970757334715935e-10
10,1.0e7,2.019897370521929e-11,2.7994953304717593e-11
10,1.0e7,6.509414245828854e-10,6.20594737806399e-10
10,1.0e7,3.737645166349159e-11,6.870608707028972e-14
10,1.0e7,3.0475672437997533e-10,2.346982333372043e-10
10,1.0e7,2.1291150992429413e-10,2.3906147843530296e-10
10,1.0e7,2.378163600337304e-11,4.288174789336937e-11
10,1.0e7,8.165918195932056e-11,1.0262192562246915e-10
10,1.0e7,1.0110714172677709e-10,1.0200301887020668e-10
10,1.0e7,6.320797282980813e-11,5.3357889264607213e-11
10,1.0e7,5.931089206454745e-11,4.065234745183387e-11
10,1.0e7,3.0027628228698725e-10,2.9018656059393945e-10
10,1.0e7,1.0793232357328768e-10,9.327333321175903e-11
10,1.0e7,2.4691425226188427e-10,1.8797855233249132e-10
10,1.0e7,1.8359873103021106e-10,1.8141212792772267e-10
10,1.0e7,1.1084256051279173e-10,5.0889716294724526e-11
10,1.0e7,1.6347195019495464e-10,1.8017900797523037e-10
10,1.0e7,9.417585159626772e-11,4.1582798532231955e-11
10,1.0e7,3.1465170281102706e-11,1.3227176223158308e-11
10,1.0e7,1.3104203986044171e-10,1.1658650180504596e-10
10,1.0e7,9.640957587462665e-11,1.1027614586206439e-10
10,1.0e7,1.2209271088307799e-11,3.6935376697525134e-11
10,1.0e7,2.689978184321217e-10,3.352741019366619e-10
10,1.0e7,7.04213378845404e-11,5.22728300774286e-11
10,1.0e7,4.325134061992803e-11,5.794018351720926e-11
10,1.0e7,1.7500561232706584e-10,1.69381351313731e-10
10,1.0e7,4.877278177974522e-11,1.7838669244010116e-11
10,1.0e7,1.1866074752308142e-10,1.5039186552984268e-10
10,1.0e7,1.3467870941410734e-10,4.642545631320143e-11
10,1.0e7,3.5490665567519957e-10,3.532786972744821e-10
10,1.0e7,3.076458565095409e-10,3.332766015936335e-10
10,1.0e7,1.492829611399456e-10,1.4451266369622706e-10
10,1.0e7,2.930987024608296e-11,3.1393738087201904e-11
10,1.0e7,1.5003192232973385e-10,6.148296040343778e-11
10,1.0e7,1.5689842721318585e-10,1.7106963165679338e-10
10,1.0e7,5.588455785545943e-11,7.109356852315892e-11
10,1.0e7,1.7037301882535608e-10,1.7828559371006848e-10
10,1.0e7,3.381006290099067e-11,2.3608921821678153e-11
10,1.0e7,3.903412085577062e-10,3.677910489960568e-10
10,1.0e7,9.899522572794309e-11,9.764803130224828e-11
10,1.0e7,7.236214563817788e-11,5.495963614951094e-11
10,1.0e7,1.5743852379985629e-10,1.247964224463327e-10
10,1.0e7,2.0648856911285147e-10,2.1080892478710528e-10
10,1.0e7,2.1175094018890266e-10,1.5026015159105955e-10
10,1.0e7,5.2606117412251677e-11,7.94553740326564e-11
10,1.0e7,4.563863124334715e-10,4.701508139010454e-10
10,1.0e7,7.975750414116147e-11,4.6977538726981604e-11
10,1.0e7,3.774099841463303e-10,2.912080987377793e-10
10,1.0e7,4.7533240186512315e-11,1.8819866689841175e-11
10,1.0e7,7.30553909347564e-11,4.980942956485811e-11
10,1.0e7,2.138949022189994e-10,2.5495165497120286e-10
10,1.0e7,1.4416468764417183e-10,1.206011095188947e-10
10,1.0e7,2.545657763982781e-10,2.7715933386226444e-10
10,1.0e7,9.504342095980267e-11,1.3168821826207517e-10
10,1.0e7,4.3374076151563265e-11,5.689785296762221e-11
10,1.0e7,8.050144757321554e-11,8.796081813974871e-11
10,1.0e7,6.282396725828273e-11,3.19032446539125e-12
10,1.0e7,1.1086298236681488e-10,9.579993725783427e-11
10,1.0e7,1.0405961015758094e-10,7.350190069397538e-11
10,1.0e7,1.9832385566341015e-10,1.611970667724057e-10
10,1.0e7,4.310871131198175e-11,1.8850208779679205e-12
10,1.0e7,4.287250634572977e-11,6.643083191854261e-11
10,1.0e7,2.2726911750062784e-10,2.006536035004472e-10
10,1.0e7,7.200819366892066e-11,4.7270764522054364e-12
10,1.0e7,2.1833731139947454e-10,2.3423083699364484e-10
10,1.0e7,3.561655141506839e-10,4.133608787760953e-10
10,1.0e7,7.446085756808666e-11,1.0084464002290042e-10
10,1.0e7,1.0701710543723341e-10,1.6077768778284684e-10
10,1.0e7,3.866688068701234e-11,2.236639448331238e-12
10,1.0e7,2.1303630904037161e-10,1.7167751145852838e-10
10,1.0e7,3.072001624813695e-10,2.937206878245127e-10
10,1.0e7,3.6786240753371457e-10,2.979975507643704e-10
10,1.0e7,5.4748023062018824e-11,3.6975140625364205e-11
10,1.0e7,5.4538906559225536e-11,2.5687986171049775e-11
10,1.0e7,1.402705121396856e-10,9.712198284397305e-11
10,1.0e7,8.906670019482715e-11,8.651220654882573e-11
10,1.0e7,6.017477812805052e-11,7.423168459594549e-11
10,1.0e7,3.790182657892214e-10,3.836917319542099e-10
10,1.0e7,1.0067190580553694e-10,8.77588448055886e-11
10,1.0e7,6.411778912173213e-11,6.684705767622599e-11
10,1.0e7,8.455887289953915e-11,1.1298638691972205e-10
10,1.0e7,1.4237323112188008e-10,1.8268308291489215e-10
10,1.0e7,3.2238253071427633e-10,3.139894851277118e-10
10,1.0e7,1.9350428102038288e-10,1.8058520813999147e-10
10,1.0e7,2.7334685202279142e-11,2.742493072222103e-11
10,1.0e7,3.387857705966574e-10,2.826132987213094e-10
10,1.0e7,2.9449866602539405e-11,2.356821867158504e-11
10,1.0e7,4.916646845345012e-10,4.541912494719434e-10
10,1.0e7,2.3133470139483247e-10,2.389282404874374e-10
10,1.0e7,2.859128587824089e-10,3.124314522890271e-10
10,1.0e7,3.0658488003146896e-10,3.065394426832116e-10
10,1.0e7,8.705093724315171e-11,1.0975090364807423e-10
10,1.0e7,8.785967127619493e-11,1.1941468172896947e-10
10,1.0e7,3.351038853489288e-10,3.8385912128208106e-10
10,1.0e7,3.0968701687750063e-11,1.2964774290695197e-11
10,1.0e7,4.069442698183654e-10,3.5846122038894247e-10
10,1.0e7,2.245181806006898e-10,1.869756816760604e-10
10,1.0e7,1.424804161823552e-10,1.342489768578871e-10
10,1.0e7,2.966415032248223e-10,3.211784307605391e-10
10,1.0e7,3.6524040151277103e-11,9.255439894340188e-12
10,1.0e7,2.610052943622267e-10,3.5963566486781223e-10
10,1.0e7,2.60406101091287e-10,2.201954704054648e-10
10,1.0e7,5.500745109200268e-11,6.682574541809068e-11
10,1.0e7,4.91864610668856e-10,4.834486834226223e-10
10,1.0e7,1.1085009121816333e-10,6.546268332892872e-11
10,1.0e7,1.228547732867737e-10,9.363669833607918e-11
10,1.0e7,9.725088513498404e-11,1.298190551105551e-10
10,1.0e7,2.4208131962344504e-10,2.582617708125263e-10
10,1.0e7,5.027873929956714e-11,2.06014699893632e-11
10,1.0e7,2.8346806351981916e-11,3.952778595123125e-11
10,1.0e7,1.0802436402111926e-10,4.3277540159600744e-11
10,1.0e7,1.4210037531750252e-10,1.695844974048898e-10
10,1.0e7,3.710313377719544e-10,3.721239474101553e-10
10,1.0e7,3.724764910921449e-10,3.620214875209353e-10
10,1.0e7,6.091298195302462e-11,5.204671077541497e-11
10,1.0e7,3.35847842684717e-11,7.145019503021282e-11
10,1.0e7,1.5711629318376414e-10,8.290040539296218e-11
10,1.0e7,2.034731543185879e-10,2.066417372071536e-10
10,1.0e7,5.8116900069067574e-11,1.8767949982278992e-11
10,1.0e7,1.6577753765990447e-10,1.6012090564703433e-10
10,1.0e7,1.3218357576582757e-10,1.1800287262204575e-10
10,1.0e7,2.317812055966413e-10,2.0414423803792252e-10
10,1.0e7,5.4394334295933015e-11,6.359016323037279e-11
10,1.0e7,1.3409001590050383e-10,1.4216865515747936e-10
10,1.0e7,1.8553048817915132e-10,1.9007399537341289e-10
10,1.0e7,1.3450849281757228e-10,1.9109079915442796e-10
10,1.0e7,1.8221222691559158e-10,1.6564513919201683e-10
10,1.0e7,3.5308572698687434e-10,3.6745636791813824e-10
10,1.0e7,1.1515454742716839e-10,1.2399684920477342e-10
10,1.0e7,5.789262269379992e-11,5.7743785225362e-11
10,1.0e7,3.6106148793437746e-10,3.857638785729682e-10
10,1.0e7,1.6353270396616595e-10,1.8141028805104956e-10
10,1.0e7,3.241851362577183e-11,4.565430263722227e-12
10,1.0e7,3.953991156560321e-10,4.823453933555656e-10
10,1.0e7,1.3685115016851735e-10,7.949306611080913e-11
10,1.0e7,4.517397348108408e-10,4.1138944435704515e-10
10,1.0e7,2.04000682284684e-10,1.8224660237285813e-10
10,1.0e7,4.678753798091195e-11,6.629849555845151e-13
10,1.0e7,1.4160221464763047e-10,1.6392132015661559e-10
10,1.0e7,3.217323682524177e-10,3.377360670949496e-10
10,1.0e7,3.265496257387675e-10,3.075285869596016e-10
10,1.0e7,3.9248344214679735e-10,4.2175857869245677e-10
10,1.0e7,1.6717615197009027e-10,1.43660427929483e-10
10,1.0e7,2.2005517594040117e-10,2.811313074701381e-10
10,1.0e7,1.5035670225769166e-10,1.1442596827790942e-10
10,1.0e7,2.4091803264787957e-11,2.248878339789389e-11
10,1.0e7,2.2470605429590652e-10,2.532533556189265e-10
10,1.0e7,7.760742707608936e-11,8.1429987314067e-11
10,1.0e7,2.6382574455101477e-10,2.9443241755385587e-10
10,1.0e7,1.683825377318116e-10,1.1391979325185328e-10
10,1.0e7,8.995904410930464e-11,4.324780651389096e-11
10,1.0e7,2.6229047705084267e-10,2.456601795005178e-10
10,1.0e7,9.138653611109446e-11,1.177214991532224e-10
10,1.0e7,4.076496028424872e-11,2.9610146663840225e-12
10,1.0e7,7.051584072448951e-11,2.0613145998934214e-12
10,1.0e7,5.81357792923075e-10,6.0074491027804e-10
10,1.0e7,1.2459793428502353e-10,1.2866319849503303e-10
10,1.0e7,3.248950869530737e-10,3.2048542735764046e-10
10,1.0e7,4.4898197724475193e-11,2.1490149666357977e-11
10,1.0e7,2.577644941953976e-10,2.64609707276079e-10
10,1.0e7,1.8352048694607913e-10,1.4913739025042388e-10
10,1.0e7,4.7612683969647424e-11,3.6361507427523606e-12
10,1.0e7,1.3309965825314354e-10,1.3693395397448123e-10
10,1.0e7,3.5694204215035335e-10,4.5060085149826494e-10
10,1.0e7,2.1023090974355207e-10,1.3987095414286867e-10
10,1.0e7,4.309283230590256e-10,4.065148011248615e-10
10,1.0e7,4.0221893104509635e-11,1.3187483764040754e-11
10,1.0e7,2.413541231011541e-10,2.0413463877084643e-10
10,1.0e7,3.4734867064359637e-10,2.832679465689862e-10
10,1.0e7,1.808042232250551e-10,2.1856250182559135e-10
10,1.0e7,1.8513999764106876e-10,1.8748723638878825e-10
10,1.0e7,2.0187912360720588e-10,2.1105067514946253e-10
10,1.0e7,9.42832031575739e-11,4.390918698675156e-11
10,1.0e7,1.459368199682651e-10,1.1648688821138372e-10
10,1.0e7,2.79776442193651e-10,2.6205528624032337e-10
10,1.0e7,8.685446357480083e-11,7.235963953735466e-11
10,1.0e7,5.13106127438148e-11,7.461910869233514e-11
10,1.0e7,1.9644665096635673e-11,1.8823239790868274e-11
10,1.0e7,1.765016653734878e-10,1.462292132717985e-10
10,1.0e7,4.8979221421876134e-11,1.3155821954288163e-10
10,1.0e7,2.639087215227418e-10,2.570441291718537e-10
10,1.0e7,4.759986864190877e-11,4.236646717603729e-11
10,1.0e7,1.3338196040902122e-10,1.494015522727243e-10
10,1.0e7,6.667156694217402e-10,6.521953394654834e-10
10,1.0e7,3.866142885609315e-10,4.1252418804807884e-10
10,1.0e7,3.7432855696244776e-10,3.303981470285268e-10
10,1.0e7,2.9006926945727426e-10,3.216823111511179e-10
10,1.0e7,3.8773068300585614e-11,2.1191225026399756e-11
10,1.0e7,8.156964487172956e-11,6.877838506722387e-11
10,1.0e7,4.180057471332067e-10,3.978696595391341e-10
10,1.0e7,3.211639249188933e-10,3.149168665862526e-10
10,1.0e7,1.0982666666894618e-10,8.52384781156305e-11
10,1.0e7,4.120217768482433e-11,6.642967616139402e-11
10,1.0e7,3.3637431818145444e-10,3.371335109066103e-10
10,1.0e7,9.332788787651421e-11,1.2114503218199412e-10
10,1.0e7,2.3577524365192153e-10,1.7503798537387516e-10
10,1.0e7,1.5309723479187214e-10,1.233845944707051e-11
10,1.0e7,4.0699478728949405e-10,4.317317160766683e-10
10,1.0e7,7.020571709592943e-10,7.091456536068233e-10
10,1.0e7,1.213954451221679e-10,1.0423942837975192e-10
10,1.0e7,1.3961054441372589e-10,1.3511843631806133e-10
10,1.0e7,2.291795347563223e-10,2.1819576884941848e-10
10,1.0e7,1.9619077018682077e-10,1.5771595661013798e-10
10,1.0e7,2.2831876572329647e-10,2.836258521713469e-10
10,1.0e7,5.481098768600015e-10,6.015347227456813e-10
10,1.0e7,1.5666892436813902e-10,1.308262351356012e-10
10,1.0e7,3.40428860029832e-10,3.223766815221964e-10
10,1.0e7,1.1535158880696825e-10,1.209306723770734e-10
10,1.0e7,2.393653591740524e-10,2.3173572924481574e-10
10,1.0e7,1.3599119090909756e-10,1.6136917081952917e-10
10,1.0e7,2.725831327587912e-10,2.9095696169251705e-10
10,1.0e7,1.5700409116276168e-10,1.1710049985896384e-10
10,1.0e7,6.776699799306549e-11,1.2603469868912262e-11
10,1.0e7,2.0931778973596685e-10,1.9889539720612168e-10
10,1.0e7,2.8009050032268514e-10,3.724378944189923e-10
10,1.0e7,2.8259861926100267e-10,2.9126673404795565e-10
10,1.0e7,1.0032135675450374e-10,5.875588831598443e-11
10,1.0e7,8.713206745822691e-11,3.883613255016006e-11
10,1.0e7,7.432035130759263e-11,5.040684551616567e-11
10,1.0e7,1.2681282254430773e-10,1.5427791324859485e-10
10,1.0e7,1.2393500341305226e-10,1.0402800405458792e-10
10,1.0e7,1.6889350024389346e-10,1.7992820546022324e-10
10,1.0e7,6.535417053908802e-11,6.472732784183304e-11
10,1.0e7,1.272091092187183e-10,9.685123287634824e-11
10,1.0e7,2.934476920532828e-10,3.0870396098602813e-10
10,1.0e7,1.6627816376005157e-10,1.9267534392579332e-10
10,1.0e7,6.023095516982407e-11,5.86084589286756e-11
10,1.0e7,3.1469838282067935e-11,6.739817899619398e-11
10,1.0e7,3.3182301894659263e-10,2.9155325327540076e-10
10,1.0e7,1.6633828928378435e-10,1.5236739940775627e-10
10,1.0e7,2.1590564477210134e-10,2.4678619270585633e-10
10,1.0e7,7.310374702710907e-11,8.16759791063926e-11
10,1.0e7,7.49740526239743e-11,6.368962651401712e-11
10,1.0e7,4.5804471396172424e-11,2.887916324643144e-11
10,1.0e7,1.0528890241557558e-10,1.3186652492571495e-10
10,1.0e7,9.291471351778869e-11,8.416004245070054e-11
10,1.0e7,1.6199737946842383e-10,1.6595441479436104e-10
10,1.0e7,5.12576575490747e-10,5.252618284951709e-10
10,1.0e7,1.0685562372603798e-10,1.1476434167026179e-10
10,1.0e7,2.5279432979037653e-10,2.2835549639361608e-10
10,1.0e7,1.1815183230817578e-10,1.6887533489401272e-10
10,1.0e7,1.7260486450254057e-10,1.8104556358843777e-10
10,1.0e7,2.1649842735140323e-10,2.2761982789309457e-10
10,1.0e7,1.2173234087062379e-10,1.21556105964356e-10
10,1.0e7,4.585631020392393e-10,4.866913752866928e-10
10,1.0e7,2.0444147570647813e-10,2.867374625494575e-10
10,1.0e7,6.519208318783726e-11,4.4190464236787715e-11
10,1.0e7,1.6289484004776515e-10,1.3221915410052615e-10
10,1.0e7,4.360811079536287e-10,4.505879255452342e-10
10,1.0e7,4.1048783137422813e-10,3.9611732063153206e-10
10,1.0e7,3.1301977230488675e-10,2.892065309882969e-10
10,1.0e7,1.83211965532909e-10,2.1604277976155434e-10
10,1.0e7,2.005462961031178e-10,2.9602877197694534e-10
10,1.0e7,5.829225321358725e-11,1.1217643164595267e-11
10,1.0e7,1.191533099328088e-10,1.1886710256683026e-10
10,1.0e7,2.9153268675347726e-10,2.805940180593082e-10
10,1.0e7,1.7499405262834063e-10,2.2345328116730678e-10
10,1.0e7,4.652310156700468e-10,4.182339933467516e-10
10,1.0e7,5.8035357934113536e-11,3.219903966209721e-11
10,1.0e7,5.5296390696115895e-11,1.0724309179449313e-10
10,1.0e7,5.6295646460932763e-11,5.877805753979522e-11
10,1.0e7,3.6153148281151387e-10,2.821810577526261e-10
10,1.0e7,4.174469528695961e-11,2.3078674195117453e-11
10,1.0e7,1.6951281000423216e-10,2.5387297707741917e-10
10,1.0e7,2.093965641404156e-10,2.301360282503824e-10
10,1.0e7,9.501762674478271e-11,3.0432143968797366e-11
10,1.0e7,1.5001478594992206e-10,1.407718080158429e-10
